date,subbasin,runoff
2004-01-15,6831,0.164
2004-01-16,6831,0.047
2004-01-17,6831,0.031
2004-01-18,6831,0.045
2004-01-19,6831,0.05
2004-01-20,6831,0.036
2004-01-21,6831,0.023
2004-01-22,6831,0.028
2004-01-23,6831,0.031
2004-01-24,6831,0.02
2004-01-25,6831,0.014
2004-01-26,6831,0.012
2004-01-27,6831,0.012
2004-01-28,6831,0.012
2004-01-29,6831,0.023
2004-01-30,6831,0.185
2004-01-31,6831,0.31
2004-02-01,6831,0.095
2004-02-02,6831,0.155
2004-02-03,6831,0.132
2004-02-04,6831,0.27
2004-02-05,6831,0.048
2004-02-06,6831,0.039
2004-02-07,6831,0.069
2004-02-08,6831,0.04
2004-02-09,6831,0.026
2004-02-10,6831,0.022
2004-02-11,6831,0.017
2004-02-12,6831,0.014
2004-02-13,6831,0.012
2004-02-14,6831,0.011
2004-02-15,6831,0.01
2004-02-16,6831,0.01
2004-02-17,6831,0.01
2004-02-18,6831,0.01
2004-02-19,6831,0.009
2004-02-20,6831,0.009
2004-02-21,6831,0.009
2004-02-22,6831,0.009
2004-02-23,6831,0.009
2004-02-24,6831,0.009
2004-02-25,6831,0.009
2004-02-26,6831,0.009
2004-02-27,6831,0.009
2004-02-28,6831,0.009
2004-02-29,6831,0.009
2004-03-01,6831,0.009
2004-03-02,6831,0.009
2004-03-03,6831,0.033
2004-03-04,6831,0.021
2004-03-05,6831,0.023
2004-03-06,6831,0.016
2004-03-07,6831,0.013
2004-03-08,6831,0.011
2004-03-09,6831,0.01
2004-03-10,6831,0.009
2004-03-11,6831,0.009
2004-03-12,6831,0.009
2004-03-13,6831,0.009
2004-03-14,6831,0.038
2004-03-15,6831,0.032
2004-03-16,6831,0.021
2004-03-17,6831,0.015
2004-03-18,6831,0.099
2004-03-19,6831,0.069
2004-03-20,6831,0.107
2004-03-21,6831,0.059
2004-03-22,6831,0.034
2004-03-23,6831,0.025
2004-03-24,6831,0.026
2004-03-25,6831,0.019
2004-03-26,6831,0.014
2004-03-27,6831,0.012
2004-03-28,6831,0.011
2004-03-29,6831,0.01
2004-03-30,6831,0.01
2004-03-31,6831,0.009
2004-04-01,6831,0.01
2004-04-02,6831,0.067
2004-04-03,6831,0.099
2004-04-04,6831,0.069
2004-04-05,6831,0.055
2004-04-06,6831,0.038
2004-04-07,6831,0.024
2004-04-08,6831,0.017
2004-04-09,6831,0.014
2004-04-10,6831,0.012
2004-04-11,6831,0.011
2004-04-12,6831,0.01
2004-04-13,6831,0.009
2004-04-14,6831,0.009
2004-04-15,6831,0.009
2004-04-16,6831,0.01
2004-04-17,6831,0.144
2004-04-18,6831,0.068
2004-04-19,6831,0.057
2004-04-20,6831,0.059
2004-04-21,6831,0.122
2004-04-22,6831,0.043
2004-04-23,6831,0.026
2004-04-24,6831,0.018
2004-04-25,6831,0.014
2004-04-26,6831,0.012
2004-04-27,6831,0.011
2004-04-28,6831,0.01
2004-04-29,6831,0.01
2004-04-30,6831,0.009
2004-05-01,6831,0.009
2004-01-01,6769,1.266
2004-01-02,6769,1.503
2004-01-03,6769,1.569
2004-01-04,6769,1.95
2004-01-05,6769,4.326
2004-01-06,6769,2.768
2004-01-07,6769,3.236
2004-01-08,6769,7.528
2004-01-09,6769,4.289
2004-01-10,6769,5.611
2004-01-11,6769,5.031
2004-01-12,6769,6.317
2004-01-13,6769,4.615
2004-01-14,6769,3.087
2004-01-15,6769,7.314
2004-01-16,6769,3.732
2004-01-17,6769,2.347
2004-01-18,6769,2.928
2004-01-19,6769,3.329
2004-01-20,6769,2.784
2004-01-21,6769,2.011
2004-01-22,6769,2.104
2004-01-23,6769,2.327
2004-01-24,6769,1.621
2004-01-25,6769,1.156
2004-01-26,6769,0.862
2004-01-27,6769,0.695
2004-01-28,6769,0.581
2004-01-29,6769,0.558
2004-01-30,6769,10.898
2004-01-31,6769,12.973
2004-02-01,6769,7.36
2004-02-02,6769,11.801
2004-02-03,6769,8.333
2004-02-04,6769,12.329
2004-02-05,6769,5.653
2004-02-06,6769,4.082
2004-02-07,6769,4.363
2004-02-08,6769,2.928
2004-02-09,6769,2.039
2004-02-10,6769,1.753
2004-02-11,6769,1.339
2004-02-12,6769,1.049
2004-02-13,6769,0.858
2004-02-14,6769,0.725
2004-02-15,6769,0.629
2004-02-16,6769,0.724
2004-02-17,6769,0.602
2004-02-18,6769,0.516
2004-02-19,6769,0.46
2004-02-20,6769,0.423
2004-02-21,6769,0.397
2004-02-22,6769,0.378
2004-02-23,6769,0.364
2004-02-24,6769,0.357
2004-02-25,6769,0.347
2004-02-26,6769,0.339
2004-02-27,6769,0.333
2004-02-28,6769,0.329
2004-02-29,6769,0.365
2004-03-01,6769,0.349
2004-03-02,6769,0.347
2004-03-03,6769,1.663
2004-03-04,6769,1.314
2004-03-05,6769,1.54
2004-03-06,6769,1.104
2004-03-07,6769,0.915
2004-03-08,6769,0.698
2004-03-09,6769,0.557
2004-03-10,6769,0.474
2004-03-11,6769,0.424
2004-03-12,6769,0.391
2004-03-13,6769,0.792
2004-03-14,6769,1.986
2004-03-15,6769,2.508
2004-03-16,6769,1.683
2004-03-17,6769,1.125
2004-03-18,6769,4.036
2004-03-19,6769,3.76
2004-03-20,6769,5.126
2004-03-21,6769,3.763
2004-03-22,6769,2.485
2004-03-23,6769,1.812
2004-03-24,6769,1.593
2004-03-25,6769,1.201
2004-03-26,6769,0.944
2004-03-27,6769,0.757
2004-03-28,6769,0.633
2004-03-29,6769,0.55
2004-03-30,6769,0.491
2004-03-31,6769,0.448
2004-04-01,6769,1.011
2004-04-02,6769,1.845
2004-04-03,6769,3.402
2004-04-04,6769,3.415
2004-04-05,6769,3.16
2004-04-06,6769,2.337
2004-04-07,6769,1.555
2004-04-08,6769,1.107
2004-04-09,6769,0.888
2004-04-10,6769,0.715
2004-04-11,6769,0.603
2004-04-12,6769,0.527
2004-04-13,6769,0.473
2004-04-14,6769,0.434
2004-04-15,6769,0.681
2004-04-16,6769,1.108
2004-04-17,6769,4.802
2004-04-18,6769,3.628
2004-04-19,6769,2.426
2004-04-20,6769,2.178
2004-04-21,6769,3.897
2004-04-22,6769,2.385
2004-04-23,6769,1.561
2004-04-24,6769,1.116
2004-04-25,6769,0.86
2004-04-26,6769,0.703
2004-04-27,6769,0.602
2004-04-28,6769,0.528
2004-04-29,6769,0.474
2004-04-30,6769,0.435
2004-05-01,6769,0.405
2004-01-01,8382,0.827
2004-01-02,8382,0.74
2004-01-03,8382,0.691
2004-01-04,8382,0.649
2004-01-05,8382,0.776
2004-01-06,8382,0.949
2004-01-07,8382,1.129
2004-01-08,8382,1.901
2004-01-09,8382,2.723
2004-01-10,8382,2.838
2004-01-11,8382,3.057
2004-01-12,8382,3.257
2004-01-13,8382,3.077
2004-01-14,8382,2.53
2004-01-15,8382,2.754
2004-01-16,8382,2.799
2004-01-17,8382,2.234
2004-01-18,8382,1.837
2004-01-19,8382,1.617
2004-01-20,8382,1.466
2004-01-21,8382,1.295
2004-01-22,8382,1.132
2004-01-23,8382,1.036
2004-01-24,8382,0.936
2004-01-25,8382,0.815
2004-01-26,8382,0.704
2004-01-27,8382,0.616
2004-01-28,8382,0.545
2004-01-29,8382,0.496
2004-01-30,8382,0.77
2004-01-31,8382,2.066
2004-02-01,8382,3.749
2004-02-02,8382,3.867
2004-02-03,8382,3.87
2004-02-04,8382,4.112
2004-02-05,8382,3.659
2004-02-06,8382,2.846
2004-02-07,8382,2.495
2004-02-08,8382,2.134
2004-02-09,8382,1.701
2004-02-10,8382,1.373
2004-02-11,8382,1.125
2004-02-12,8382,0.931
2004-02-13,8382,0.785
2004-02-14,8382,0.673
2004-02-15,8382,0.586
2004-02-16,8382,0.546
2004-02-17,8382,0.519
2004-02-18,8382,0.478
2004-02-19,8382,0.436
2004-02-20,8382,0.396
2004-02-21,8382,0.362
2004-02-22,8382,0.333
2004-02-23,8382,0.31
2004-02-24,8382,0.297
2004-02-25,8382,0.286
2004-02-26,8382,0.273
2004-02-27,8382,0.261
2004-02-28,8382,0.252
2004-02-29,8382,0.24
2004-03-01,8382,0.229
2004-03-02,8382,0.219
2004-03-03,8382,0.248
2004-03-04,8382,0.287
2004-03-05,8382,0.321
2004-03-06,8382,0.349
2004-03-07,8382,0.364
2004-03-08,8382,0.362
2004-03-09,8382,0.348
2004-03-10,8382,0.329
2004-03-11,8382,0.309
2004-03-12,8382,0.29
2004-03-13,8382,0.289
2004-03-14,8382,0.349
2004-03-15,8382,0.418
2004-03-16,8382,0.439
2004-03-17,8382,0.422
2004-03-18,8382,0.546
2004-03-19,8382,0.798
2004-03-20,8382,1.195
2004-03-21,8382,1.546
2004-03-22,8382,1.486
2004-03-23,8382,1.281
2004-03-24,8382,1.139
2004-03-25,8382,1.016
2004-03-26,8382,0.881
2004-03-27,8382,0.756
2004-03-28,8382,0.65
2004-03-29,8382,0.563
2004-03-30,8382,0.494
2004-03-31,8382,0.438
2004-04-01,8382,0.444
2004-04-02,8382,0.52
2004-04-03,8382,0.776
2004-04-04,8382,1.102
2004-04-05,8382,1.233
2004-04-06,8382,1.196
2004-04-07,8382,1.063
2004-04-08,8382,0.91
2004-04-09,8382,0.777
2004-04-10,8382,0.667
2004-04-11,8382,0.576
2004-04-12,8382,0.503
2004-04-13,8382,0.445
2004-04-14,8382,0.397
2004-04-15,8382,0.367
2004-04-16,8382,0.412
2004-04-17,8382,0.654
2004-04-18,8382,1.03
2004-04-19,8382,1.203
2004-04-20,8382,1.173
2004-04-21,8382,1.181
2004-04-22,8382,1.122
2004-04-23,8382,0.972
2004-04-24,8382,0.824
2004-04-25,8382,0.7
2004-04-26,8382,0.601
2004-04-27,8382,0.53
2004-04-28,8382,0.472
2004-04-29,8382,0.42
2004-04-30,8382,0.377
2004-05-01,8382,0.34
2004-01-01,9914,0.015
2004-01-02,9914,0.019
2004-01-03,9914,0.026
2004-01-04,9914,0.033
2004-01-05,9914,0.077
2004-01-06,9914,0.07
2004-01-07,9914,0.07
2004-01-08,9914,0.117
2004-01-09,9914,0.095
2004-01-10,9914,0.092
2004-01-11,9914,0.118
2004-01-12,9914,0.106
2004-01-13,9914,0.084
2004-01-14,9914,0.064
2004-01-15,9914,0.11
2004-01-16,9914,0.077
2004-01-17,9914,0.056
2004-01-18,9914,0.05
2004-01-19,9914,0.044
2004-01-20,9914,0.039
2004-01-21,9914,0.03
2004-01-22,9914,0.024
2004-01-23,9914,0.028
2004-01-24,9914,0.021
2004-01-25,9914,0.017
2004-01-26,9914,0.014
2004-01-27,9914,0.012
2004-01-28,9914,0.01
2004-01-29,9914,0.009
2004-01-30,9914,0.083
2004-01-31,9914,0.218
2004-02-01,9914,0.115
2004-02-02,9914,0.114
2004-02-03,9914,0.115
2004-02-04,9914,0.139
2004-02-05,9914,0.096
2004-02-06,9914,0.08
2004-02-07,9914,0.106
2004-02-08,9914,0.075
2004-02-09,9914,0.056
2004-02-10,9914,0.046
2004-02-11,9914,0.036
2004-02-12,9914,0.029
2004-02-13,9914,0.024
2004-02-14,9914,0.02
2004-02-15,9914,0.017
2004-02-16,9914,0.024
2004-02-17,9914,0.018
2004-02-18,9914,0.015
2004-02-19,9914,0.013
2004-02-20,9914,0.011
2004-02-21,9914,0.01
2004-02-22,9914,0.009
2004-02-23,9914,0.008
2004-02-24,9914,0.016
2004-02-25,9914,0.012
2004-02-26,9914,0.01
2004-02-27,9914,0.009
2004-02-28,9914,0.008
2004-02-29,9914,0.008
2004-03-01,9914,0.007
2004-03-02,9914,0.007
2004-03-03,9914,0.031
2004-03-04,9914,0.031
2004-03-05,9914,0.022
2004-03-06,9914,0.02
2004-03-07,9914,0.016
2004-03-08,9914,0.013
2004-03-09,9914,0.011
2004-03-10,9914,0.01
2004-03-11,9914,0.009
2004-03-12,9914,0.009
2004-03-13,9914,0.015
2004-03-14,9914,0.023
2004-03-15,9914,0.017
2004-03-16,9914,0.013
2004-03-17,9914,0.011
2004-03-18,9914,0.039
2004-03-19,9914,0.043
2004-03-20,9914,0.071
2004-03-21,9914,0.055
2004-03-22,9914,0.04
2004-03-23,9914,0.03
2004-03-24,9914,0.029
2004-03-25,9914,0.024
2004-03-26,9914,0.019
2004-03-27,9914,0.016
2004-03-28,9914,0.013
2004-03-29,9914,0.012
2004-03-30,9914,0.01
2004-03-31,9914,0.009
2004-04-01,9914,0.029
2004-04-02,9914,0.035
2004-04-03,9914,0.095
2004-04-04,9914,0.076
2004-04-05,9914,0.061
2004-04-06,9914,0.046
2004-04-07,9914,0.035
2004-04-08,9914,0.028
2004-04-09,9914,0.023
2004-04-10,9914,0.019
2004-04-11,9914,0.016
2004-04-12,9914,0.013
2004-04-13,9914,0.012
2004-04-14,9914,0.01
2004-04-15,9914,0.009
2004-04-16,9914,0.04
2004-04-17,9914,0.065
2004-04-18,9914,0.074
2004-04-19,9914,0.051
2004-04-20,9914,0.04
2004-04-21,9914,0.042
2004-04-22,9914,0.031
2004-04-23,9914,0.024
2004-04-24,9914,0.02
2004-04-25,9914,0.016
2004-04-26,9914,0.014
2004-04-27,9914,0.018
2004-04-28,9914,0.014
2004-04-29,9914,0.012
2004-04-30,9914,0.01
2004-05-01,9914,0.009
2004-01-01,10253,0.006
2004-01-02,10253,0.007
2004-01-03,10253,0.009
2004-01-04,10253,0.011
2004-01-05,10253,0.022
2004-01-06,10253,0.018
2004-01-07,10253,0.019
2004-01-08,10253,0.03
2004-01-09,10253,0.026
2004-01-10,10253,0.027
2004-01-11,10253,0.033
2004-01-12,10253,0.03
2004-01-13,10253,0.025
2004-01-14,10253,0.02
2004-01-15,10253,0.031
2004-01-16,10253,0.024
2004-01-17,10253,0.018
2004-01-18,10253,0.016
2004-01-19,10253,0.014
2004-01-20,10253,0.012
2004-01-21,10253,0.01
2004-01-22,10253,0.008
2004-01-23,10253,0.008
2004-01-24,10253,0.007
2004-01-25,10253,0.006
2004-01-26,10253,0.005
2004-01-27,10253,0.004
2004-01-28,10253,0.004
2004-01-29,10253,0.003
2004-01-30,10253,0.02
2004-01-31,10253,0.056
2004-02-01,10253,0.03
2004-02-02,10253,0.031
2004-02-03,10253,0.032
2004-02-04,10253,0.037
2004-02-05,10253,0.028
2004-02-06,10253,0.024
2004-02-07,10253,0.031
2004-02-08,10253,0.024
2004-02-09,10253,0.019
2004-02-10,10253,0.015
2004-02-11,10253,0.012
2004-02-12,10253,0.01
2004-02-13,10253,0.008
2004-02-14,10253,0.007
2004-02-15,10253,0.006
2004-02-16,10253,0.007
2004-02-17,10253,0.006
2004-02-18,10253,0.005
2004-02-19,10253,0.004
2004-02-20,10253,0.004
2004-02-21,10253,0.003
2004-02-22,10253,0.003
2004-02-23,10253,0.003
2004-02-24,10253,0.004
2004-02-25,10253,0.004
2004-02-26,10253,0.003
2004-02-27,10253,0.003
2004-02-28,10253,0.003
2004-02-29,10253,0.003
2004-03-01,10253,0.003
2004-03-02,10253,0.003
2004-03-03,10253,0.009
2004-03-04,10253,0.009
2004-03-05,10253,0.007
2004-03-06,10253,0.007
2004-03-07,10253,0.006
2004-03-08,10253,0.005
2004-03-09,10253,0.004
2004-03-10,10253,0.004
2004-03-11,10253,0.003
2004-03-12,10253,0.004
2004-03-13,10253,0.005
2004-03-14,10253,0.007
2004-03-15,10253,0.005
2004-03-16,10253,0.005
2004-03-17,10253,0.004
2004-03-18,10253,0.009
2004-03-19,10253,0.01
2004-03-20,10253,0.018
2004-03-21,10253,0.015
2004-03-22,10253,0.012
2004-03-23,10253,0.009
2004-03-24,10253,0.009
2004-03-25,10253,0.008
2004-03-26,10253,0.006
2004-03-27,10253,0.005
2004-03-28,10253,0.005
2004-03-29,10253,0.004
2004-03-30,10253,0.004
2004-03-31,10253,0.003
2004-04-01,10253,0.008
2004-04-02,10253,0.01
2004-04-03,10253,0.027
2004-04-04,10253,0.022
2004-04-05,10253,0.019
2004-04-06,10253,0.016
2004-04-07,10253,0.013
2004-04-08,10253,0.01
2004-04-09,10253,0.008
2004-04-10,10253,0.007
2004-04-11,10253,0.006
2004-04-12,10253,0.005
2004-04-13,10253,0.004
2004-04-14,10253,0.004
2004-04-15,10253,0.003
2004-04-16,10253,0.01
2004-04-17,10253,0.017
2004-04-18,10253,0.021
2004-04-19,10253,0.016
2004-04-20,10253,0.012
2004-04-21,10253,0.011
2004-04-22,10253,0.009
2004-04-23,10253,0.007
2004-04-24,10253,0.006
2004-04-25,10253,0.005
2004-04-26,10253,0.005
2004-04-27,10253,0.004
2004-04-28,10253,0.004
2004-04-29,10253,0.003
2004-04-30,10253,0.003
2004-05-01,10253,0.003
2004-01-01,9930,0.099
2004-01-02,9930,0.126
2004-01-03,9930,0.147
2004-01-04,9930,0.148
2004-01-05,9930,0.305
2004-01-06,9930,0.26
2004-01-07,9930,0.264
2004-01-08,9930,0.525
2004-01-09,9930,0.392
2004-01-10,9930,0.382
2004-01-11,9930,0.504
2004-01-12,9930,0.443
2004-01-13,9930,0.343
2004-01-14,9930,0.249
2004-01-15,9930,0.468
2004-01-16,9930,0.306
2004-01-17,9930,0.212
2004-01-18,9930,0.194
2004-01-19,9930,0.169
2004-01-20,9930,0.15
2004-01-21,9930,0.111
2004-01-22,9930,0.091
2004-01-23,9930,0.106
2004-01-24,9930,0.08
2004-01-25,9930,0.062
2004-01-26,9930,0.051
2004-01-27,9930,0.043
2004-01-28,9930,0.042
2004-01-29,9930,0.049
2004-01-30,9930,0.373
2004-01-31,9930,0.943
2004-02-01,9930,0.5
2004-02-02,9930,0.498
2004-02-03,9930,0.494
2004-02-04,9930,0.64
2004-02-05,9930,0.402
2004-02-06,9930,0.325
2004-02-07,9930,0.456
2004-02-08,9930,0.306
2004-02-09,9930,0.216
2004-02-10,9930,0.172
2004-02-11,9930,0.131
2004-02-12,9930,0.104
2004-02-13,9930,0.084
2004-02-14,9930,0.07
2004-02-15,9930,0.059
2004-02-16,9930,0.08
2004-02-17,9930,0.061
2004-02-18,9930,0.05
2004-02-19,9930,0.043
2004-02-20,9930,0.038
2004-02-21,9930,0.034
2004-02-22,9930,0.031
2004-02-23,9930,0.029
2004-02-24,9930,0.056
2004-02-25,9930,0.043
2004-02-26,9930,0.037
2004-02-27,9930,0.034
2004-02-28,9930,0.037
2004-02-29,9930,0.038
2004-03-01,9930,0.033
2004-03-02,9930,0.03
2004-03-03,9930,0.112
2004-03-04,9930,0.102
2004-03-05,9930,0.074
2004-03-06,9930,0.064
2004-03-07,9930,0.05
2004-03-08,9930,0.041
2004-03-09,9930,0.036
2004-03-10,9930,0.032
2004-03-11,9930,0.031
2004-03-12,9930,0.029
2004-03-13,9930,0.05
2004-03-14,9930,0.078
2004-03-15,9930,0.056
2004-03-16,9930,0.044
2004-03-17,9930,0.037
2004-03-18,9930,0.154
2004-03-19,9930,0.177
2004-03-20,9930,0.304
2004-03-21,9930,0.22
2004-03-22,9930,0.149
2004-03-23,9930,0.108
2004-03-24,9930,0.105
2004-03-25,9930,0.084
2004-03-26,9930,0.066
2004-03-27,9930,0.054
2004-03-28,9930,0.046
2004-03-29,9930,0.04
2004-03-30,9930,0.036
2004-03-31,9930,0.032
2004-04-01,9930,0.098
2004-04-02,9930,0.126
2004-04-03,9930,0.404
2004-04-04,9930,0.32
2004-04-05,9930,0.245
2004-04-06,9930,0.175
2004-04-07,9930,0.127
2004-04-08,9930,0.096
2004-04-09,9930,0.078
2004-04-10,9930,0.064
2004-04-11,9930,0.053
2004-04-12,9930,0.046
2004-04-13,9930,0.04
2004-04-14,9930,0.036
2004-04-15,9930,0.033
2004-04-16,9930,0.128
2004-04-17,9930,0.241
2004-04-18,9930,0.283
2004-04-19,9930,0.185
2004-04-20,9930,0.14
2004-04-21,9930,0.148
2004-04-22,9930,0.106
2004-04-23,9930,0.081
2004-04-24,9930,0.065
2004-04-25,9930,0.054
2004-04-26,9930,0.046
2004-04-27,9930,0.052
2004-04-28,9930,0.043
2004-04-29,9930,0.036
2004-04-30,9930,0.032
2004-05-01,9930,0.03
2004-01-01,10414,0.006
2004-01-02,10414,0.008
2004-01-03,10414,0.01
2004-01-04,10414,0.013
2004-01-05,10414,0.026
2004-01-06,10414,0.021
2004-01-07,10414,0.022
2004-01-08,10414,0.036
2004-01-09,10414,0.03
2004-01-10,10414,0.031
2004-01-11,10414,0.038
2004-01-12,10414,0.034
2004-01-13,10414,0.028
2004-01-14,10414,0.022
2004-01-15,10414,0.036
2004-01-16,10414,0.027
2004-01-17,10414,0.021
2004-01-18,10414,0.018
2004-01-19,10414,0.016
2004-01-20,10414,0.014
2004-01-21,10414,0.011
2004-01-22,10414,0.009
2004-01-23,10414,0.01
2004-01-24,10414,0.008
2004-01-25,10414,0.006
2004-01-26,10414,0.005
2004-01-27,10414,0.005
2004-01-28,10414,0.004
2004-01-29,10414,0.004
2004-01-30,10414,0.025
2004-01-31,10414,0.069
2004-02-01,10414,0.034
2004-02-02,10414,0.035
2004-02-03,10414,0.037
2004-02-04,10414,0.044
2004-02-05,10414,0.032
2004-02-06,10414,0.027
2004-02-07,10414,0.036
2004-02-08,10414,0.027
2004-02-09,10414,0.021
2004-02-10,10414,0.017
2004-02-11,10414,0.014
2004-02-12,10414,0.011
2004-02-13,10414,0.009
2004-02-14,10414,0.008
2004-02-15,10414,0.007
2004-02-16,10414,0.008
2004-02-17,10414,0.007
2004-02-18,10414,0.006
2004-02-19,10414,0.005
2004-02-20,10414,0.004
2004-02-21,10414,0.004
2004-02-22,10414,0.004
2004-02-23,10414,0.003
2004-02-24,10414,0.005
2004-02-25,10414,0.004
2004-02-26,10414,0.004
2004-02-27,10414,0.003
2004-02-28,10414,0.003
2004-02-29,10414,0.003
2004-03-01,10414,0.003
2004-03-02,10414,0.003
2004-03-03,10414,0.011
2004-03-04,10414,0.01
2004-03-05,10414,0.008
2004-03-06,10414,0.007
2004-03-07,10414,0.006
2004-03-08,10414,0.005
2004-03-09,10414,0.005
2004-03-10,10414,0.004
2004-03-11,10414,0.004
2004-03-12,10414,0.005
2004-03-13,10414,0.006
2004-03-14,10414,0.008
2004-03-15,10414,0.006
2004-03-16,10414,0.005
2004-03-17,10414,0.004
2004-03-18,10414,0.011
2004-03-19,10414,0.012
2004-03-20,10414,0.021
2004-03-21,10414,0.018
2004-03-22,10414,0.013
2004-03-23,10414,0.011
2004-03-24,10414,0.01
2004-03-25,10414,0.009
2004-03-26,10414,0.007
2004-03-27,10414,0.006
2004-03-28,10414,0.005
2004-03-29,10414,0.004
2004-03-30,10414,0.004
2004-03-31,10414,0.004
2004-04-01,10414,0.009
2004-04-02,10414,0.011
2004-04-03,10414,0.033
2004-04-04,10414,0.025
2004-04-05,10414,0.022
2004-04-06,10414,0.017
2004-04-07,10414,0.014
2004-04-08,10414,0.011
2004-04-09,10414,0.009
2004-04-10,10414,0.008
2004-04-11,10414,0.006
2004-04-12,10414,0.005
2004-04-13,10414,0.005
2004-04-14,10414,0.004
2004-04-15,10414,0.004
2004-04-16,10414,0.012
2004-04-17,10414,0.02
2004-04-18,10414,0.024
2004-04-19,10414,0.018
2004-04-20,10414,0.014
2004-04-21,10414,0.012
2004-04-22,10414,0.01
2004-04-23,10414,0.008
2004-04-24,10414,0.007
2004-04-25,10414,0.006
2004-04-26,10414,0.005
2004-04-27,10414,0.004
2004-04-28,10414,0.004
2004-04-29,10414,0.003
2004-04-30,10414,0.003
2004-05-01,10414,0.003
2004-01-01,9073,0.18
2004-01-02,9073,0.249
2004-01-03,9073,0.326
2004-01-04,9073,0.355
2004-01-05,9073,0.92
2004-01-06,9073,0.733
2004-01-07,9073,0.854
2004-01-08,9073,2.153
2004-01-09,9073,1.359
2004-01-10,9073,1.306
2004-01-11,9073,1.6
2004-01-12,9073,1.502
2004-01-13,9073,1.111
2004-01-14,9073,0.734
2004-01-15,9073,1.864
2004-01-16,9073,1.017
2004-01-17,9073,0.635
2004-01-18,9073,0.553
2004-01-19,9073,0.488
2004-01-20,9073,0.403
2004-01-21,9073,0.282
2004-01-22,9073,0.253
2004-01-23,9073,0.297
2004-01-24,9073,0.21
2004-01-25,9073,0.157
2004-01-26,9073,0.125
2004-01-27,9073,0.105
2004-01-28,9073,0.096
2004-01-29,9073,0.098
2004-01-30,9073,1.125
2004-01-31,9073,3.032
2004-02-01,9073,1.678
2004-02-02,9073,1.716
2004-02-03,9073,1.574
2004-02-04,9073,1.959
2004-02-05,9073,1.144
2004-02-06,9073,0.847
2004-02-07,9073,1.078
2004-02-08,9073,0.69
2004-02-09,9073,0.463
2004-02-10,9073,0.381
2004-02-11,9073,0.281
2004-02-12,9073,0.218
2004-02-13,9073,0.177
2004-02-14,9073,0.15
2004-02-15,9073,0.128
2004-02-16,9073,0.218
2004-02-17,9073,0.161
2004-02-18,9073,0.125
2004-02-19,9073,0.104
2004-02-20,9073,0.092
2004-02-21,9073,0.083
2004-02-22,9073,0.077
2004-02-23,9073,0.073
2004-02-24,9073,0.209
2004-02-25,9073,0.147
2004-02-26,9073,0.111
2004-02-27,9073,0.092
2004-02-28,9073,0.092
2004-02-29,9073,0.099
2004-03-01,9073,0.087
2004-03-02,9073,0.083
2004-03-03,9073,0.356
2004-03-04,9073,0.371
2004-03-05,9073,0.265
2004-03-06,9073,0.237
2004-03-07,9073,0.165
2004-03-08,9073,0.123
2004-03-09,9073,0.1
2004-03-10,9073,0.087
2004-03-11,9073,0.079
2004-03-12,9073,0.073
2004-03-13,9073,0.17
2004-03-14,9073,0.375
2004-03-15,9073,0.278
2004-03-16,9073,0.183
2004-03-17,9073,0.133
2004-03-18,9073,0.623
2004-03-19,9073,0.767
2004-03-20,9073,1.219
2004-03-21,9073,0.825
2004-03-22,9073,0.509
2004-03-23,9073,0.338
2004-03-24,9073,0.39
2004-03-25,9073,0.298
2004-03-26,9073,0.215
2004-03-27,9073,0.164
2004-03-28,9073,0.133
2004-03-29,9073,0.113
2004-03-30,9073,0.099
2004-03-31,9073,0.089
2004-04-01,9073,0.37
2004-04-02,9073,0.44
2004-04-03,9073,1.271
2004-04-04,9073,0.959
2004-04-05,9073,0.756
2004-04-06,9073,0.522
2004-04-07,9073,0.363
2004-04-08,9073,0.256
2004-04-09,9073,0.193
2004-04-10,9073,0.155
2004-04-11,9073,0.129
2004-04-12,9073,0.111
2004-04-13,9073,0.098
2004-04-14,9073,0.089
2004-04-15,9073,0.085
2004-04-16,9073,0.523
2004-04-17,9073,0.96
2004-04-18,9073,1.047
2004-04-19,9073,0.636
2004-04-20,9073,0.51
2004-04-21,9073,0.577
2004-04-22,9073,0.377
2004-04-23,9073,0.261
2004-04-24,9073,0.194
2004-04-25,9073,0.155
2004-04-26,9073,0.129
2004-04-27,9073,0.12
2004-04-28,9073,0.104
2004-04-29,9073,0.092
2004-04-30,9073,0.084
2004-05-01,9073,0.077
2004-01-01,9299,0.091
2004-01-02,9299,0.124
2004-01-03,9299,0.155
2004-01-04,9299,0.16
2004-01-05,9299,0.375
2004-01-06,9299,0.302
2004-01-07,9299,0.296
2004-01-08,9299,0.806
2004-01-09,9299,0.437
2004-01-10,9299,0.407
2004-01-11,9299,0.652
2004-01-12,9299,0.51
2004-01-13,9299,0.361
2004-01-14,9299,0.23
2004-01-15,9299,0.619
2004-01-16,9299,0.311
2004-01-17,9299,0.189
2004-01-18,9299,0.18
2004-01-19,9299,0.154
2004-01-20,9299,0.127
2004-01-21,9299,0.086
2004-01-22,9299,0.074
2004-01-23,9299,0.098
2004-01-24,9299,0.068
2004-01-25,9299,0.051
2004-01-26,9299,0.041
2004-01-27,9299,0.035
2004-01-28,9299,0.032
2004-01-29,9299,0.045
2004-01-30,9299,0.454
2004-01-31,9299,1.411
2004-02-01,9299,0.488
2004-02-02,9299,0.545
2004-02-03,9299,0.549
2004-02-04,9299,0.879
2004-02-05,9299,0.347
2004-02-06,9299,0.266
